date,time,weight[g],accX,accY,accZ
2022-10-14,09:37:35:768,53.5,-0.0,-0.0,1.0
2022-10-14,09:37:35:873,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:35:923,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:35:985,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:043,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:116,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:212,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:273,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:331,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:405,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:463,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:523,53.5,-0.0,-0.0,1.0
2022-10-14,09:37:36:584,53.5,-0.0,-0.0,1.0
2022-10-14,09:37:36:643,53.5,-0.0,-0.0,1.0
2022-10-14,09:37:36:701,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:763,53.6,-0.0,-0.0,1.0
2022-10-14,09:37:36:821,54.1,-0.0,-0.0,1.0
2022-10-14,09:37:36:882,63.3,-0.0,-0.0,1.0
2022-10-14,09:37:36:967,74.7,-0.0,-0.0,0.9
2022-10-14,09:37:37:027,94.5,-0.1,0.0,1.0
2022-10-14,09:37:37:085,-59.8,-0.0,0.1,1.0
2022-10-14,09:37:37:156,-640.4,-0.3,-0.0,1.2
2022-10-14,09:37:37:215,-298.6,-0.1,0.0,1.2
2022-10-14,09:37:37:276,-298.6,-0.1,-0.1,1.1
2022-10-14,09:37:37:340,-298.7,-0.2,-0.1,1.0
2022-10-14,09:37:37:399,-298.6,-0.4,-0.1,0.8
2022-10-14,09:37:37:458,-298.7,-0.0,0.1,0.9
2022-10-14,09:37:37:530,-298.5,0.1,0.1,1.0
2022-10-14,09:37:37:589,-298.6,0.0,0.0,1.0
2022-10-14,09:37:37:648,-298.5,-0.0,-0.1,0.9
2022-10-14,09:37:37:708,-298.8,-0.0,-0.0,1.0
2022-10-14,09:37:37:769,-299.3,0.0,-0.0,0.9
2022-10-14,09:37:37:828,-299.5,0.1,-0.1,0.9
2022-10-14,09:37:37:898,-299.4,0.0,-0.2,0.8
2022-10-14,09:37:37:960,-299.4,0.1,0.0,1.0
2022-10-14,09:37:38:018,-299.4,0.3,0.2,1.1
2022-10-14,09:37:38:080,-298.9,0.4,0.2,1.1
2022-10-14,09:37:38:141,-299.6,0.4,0.1,1.0
2022-10-14,09:37:38:199,-299.7,0.3,0.1,1.0
2022-10-14,09:37:38:259,-299.5,0.4,0.1,0.9
2022-10-14,09:37:38:321,-299.3,0.5,0.1,0.9
