date,time,weight[g],accX,accY,accZ
2022-10-18,11:42:49:797,277.6,-0.1,-0.0,1.0
2022-10-18,11:42:49:914,277.5,-0.1,-0.0,1.0
2022-10-18,11:42:49:970,277.5,-0.1,-0.0,1.0
2022-10-18,11:42:50:027,277.6,-0.1,-0.0,1.0
2022-10-18,11:42:50:090,277.5,-0.1,-0.0,1.0
2022-10-18,11:42:50:149,277.4,-0.1,-0.0,1.0
2022-10-18,11:42:50:213,277.4,-0.1,-0.0,1.0
2022-10-18,11:42:50:269,277.4,-0.1,-0.0,1.0
2022-10-18,11:42:50:332,277.5,-0.1,-0.0,1.0
2022-10-18,11:42:50:399,277.7,-0.1,-0.0,1.0
2022-10-18,11:42:50:470,277.6,-0.1,-0.0,1.0
2022-10-18,11:42:50:545,277.6,-0.1,-0.0,1.0
2022-10-18,11:42:50:602,277.4,-0.1,-0.0,1.0
2022-10-18,11:42:50:675,277.4,-0.0,-0.0,1.0
2022-10-18,11:42:50:761,279.8,-0.2,0.1,1.0
2022-10-18,11:42:50:820,278.1,0.0,0.0,1.0
2022-10-18,11:42:50:880,277.6,-0.0,0.0,1.0
2022-10-18,11:42:50:936,278.6,-0.1,0.0,1.0
2022-10-18,11:42:50:998,274.1,-0.2,0.1,1.0
2022-10-18,11:42:51:083,266.6,-0.0,-0.0,1.0
2022-10-18,11:42:51:142,212.4,-0.0,-0.0,0.9
2022-10-18,11:42:51:203,25.0,-0.1,0.0,1.0
2022-10-18,11:42:51:260,-176.8,-0.2,0.0,1.0
2022-10-18,11:42:51:331,-291.0,-0.2,0.1,1.1
2022-10-18,11:42:51:392,-297.1,-0.2,-0.0,1.0
2022-10-18,11:42:51:454,-297.2,-0.3,0.0,1.1
2022-10-18,11:42:51:513,-297.3,-0.2,-0.0,1.1
2022-10-18,11:42:51:573,-297.4,-0.1,-0.1,0.9
2022-10-18,11:42:51:631,-297.3,-0.1,-0.1,0.9
2022-10-18,11:42:51:692,-297.3,-0.0,-0.1,0.9
2022-10-18,11:42:51:751,-297.4,-0.0,-0.1,0.9
