date,time,weight[g],accX,accY,accZ
2022-10-15,03:41:51:904,37.1,-0.1,-0.0,1.0
2022-10-15,03:41:52:055,37.0,-0.1,-0.0,1.0
2022-10-15,03:41:52:105,37.1,-0.1,-0.0,1.0
2022-10-15,03:41:52:188,37.0,-0.1,-0.0,1.0
2022-10-15,03:41:52:247,37.1,-0.1,-0.0,1.0
2022-10-15,03:41:52:322,37.1,-0.0,-0.0,1.0
2022-10-15,03:41:52:383,37.0,-0.1,-0.0,1.0
2022-10-15,03:41:52:442,37.1,-0.0,0.0,1.0
2022-10-15,03:41:52:501,37.1,-0.0,-0.0,1.0
2022-10-15,03:41:52:563,37.0,-0.1,-0.0,1.0
2022-10-15,03:41:52:620,37.2,0.1,-0.1,1.0
2022-10-15,03:41:52:679,49.2,-0.4,0.0,1.0
2022-10-15,03:41:52:755,-31.5,0.0,0.0,1.0
2022-10-15,03:41:52:812,-239.7,-0.3,0.0,1.1
2022-10-15,03:41:52:872,-295.6,-0.3,0.1,1.3
2022-10-15,03:41:52:932,-296.0,-0.2,-0.1,1.1
2022-10-15,03:41:53:004,-295.8,0.1,-0.1,1.0
2022-10-15,03:41:53:062,-296.0,0.2,0.0,1.0
2022-10-15,03:41:53:122,-296.0,0.2,-0.0,0.9
2022-10-15,03:41:53:182,-296.2,0.3,-0.1,0.8
2022-10-15,03:41:53:244,-296.1,0.5,-0.1,0.8
2022-10-15,03:41:53:304,-297.0,0.5,-0.1,0.8
2022-10-15,03:41:53:374,-297.9,0.5,-0.2,0.7
2022-10-15,03:41:53:436,-297.6,0.7,-0.1,0.8
2022-10-15,03:41:53:509,-296.9,0.7,-0.1,0.7
2022-10-15,03:41:53:567,-296.9,0.8,-0.1,0.7
2022-10-15,03:41:53:628,-296.9,0.7,-0.1,0.7
2022-10-15,03:41:53:687,-296.7,0.8,-0.1,0.6
2022-10-15,03:41:53:747,-296.8,0.8,-0.1,0.6
2022-10-15,03:41:53:809,-296.8,0.8,-0.2,0.6
2022-10-15,03:41:53:867,-296.7,0.9,-0.2,0.5
2022-10-15,03:41:53:928,-296.7,0.9,-0.2,0.4
2022-10-15,03:41:53:998,-296.7,1.0,-0.2,0.2
2022-10-15,03:41:54:061,-297.0,0.9,-0.2,0.2
2022-10-15,03:41:54:118,-296.9,1.0,-0.2,0.2
2022-10-15,03:41:54:177,-296.7,1.0,-0.2,0.1
2022-10-15,03:41:54:239,-296.8,1.0,-0.2,0.1
2022-10-15,03:41:54:299,-296.9,1.0,-0.2,0.0
2022-10-15,03:41:54:357,-297.0,1.0,-0.2,0.0
2022-10-15,03:41:54:417,-296.9,1.0,-0.2,-0.0
2022-10-15,03:41:54:479,-296.9,1.0,-0.2,-0.1
2022-10-15,03:41:54:537,-297.1,1.0,-0.2,-0.1
2022-10-15,03:41:54:599,-296.9,0.9,-0.3,-0.2
2022-10-15,03:41:54:659,-297.0,0.9,-0.3,-0.2
2022-10-15,03:41:54:721,-296.9,0.9,-0.3,-0.3
2022-10-15,03:41:54:778,-296.8,0.9,-0.3,-0.3
2022-10-15,03:41:54:848,-296.9,0.9,-0.3,-0.3
2022-10-15,03:41:54:911,-296.6,0.9,-0.2,-0.0
2022-10-15,03:41:54:980,-296.5,1.0,-0.2,-0.1
2022-10-15,03:41:55:041,-296.5,1.1,-0.1,0.0
2022-10-15,03:41:55:100,-296.8,1.0,-0.0,0.1
2022-10-15,03:41:55:162,-296.8,1.1,-0.1,0.2
2022-10-15,03:41:55:221,-296.7,0.8,-0.1,0.5
2022-10-15,03:41:55:282,-296.5,0.5,-0.2,0.6
2022-10-15,03:41:55:342,-296.7,0.6,-0.2,0.7
2022-10-15,03:41:55:402,-296.6,0.2,-0.2,0.7
2022-10-15,03:41:55:472,-296.8,0.3,-0.2,0.9
2022-10-15,03:41:55:534,-296.8,0.3,0.0,1.0
2022-10-15,03:41:55:594,-296.4,-0.0,-0.1,1.2
2022-10-15,03:41:55:652,-296.5,-0.0,-0.1,1.3
2022-10-15,03:41:55:711,-296.2,-0.0,-0.1,1.3
2022-10-15,03:41:55:773,-296.1,0.0,-0.2,1.1
2022-10-15,03:41:55:833,-296.2,-0.0,-0.2,1.0
2022-10-15,03:41:55:892,-296.1,-0.1,-0.1,1.0
2022-10-15,03:41:55:952,-296.0,-0.1,-0.1,1.0
2022-10-15,03:41:56:010,-219.9,-0.2,-0.1,1.0
2022-10-15,03:41:56:073,-221.4,-0.1,-0.1,0.9
2022-10-15,03:41:56:144,-102.9,-0.1,-0.0,1.0
2022-10-15,03:41:56:206,-16.4,-0.1,0.0,1.0
2022-10-15,03:41:56:264,23.3,-0.1,-0.0,1.0
2022-10-15,03:41:56:323,-1.3,-0.1,0.1,1.0
2022-10-15,03:41:56:385,-2.3,-0.0,-0.0,1.0
2022-10-15,03:41:56:445,-1.8,-0.1,-0.0,1.0
2022-10-15,03:41:56:517,-0.8,-0.1,-0.0,1.0
2022-10-15,03:41:56:578,-1.1,-0.1,0.0,1.0
2022-10-15,03:41:56:637,-2.1,-0.0,0.0,1.0
2022-10-15,03:41:56:696,-1.9,-0.1,-0.0,1.0
2022-10-15,03:41:56:767,-1.1,-0.1,-0.0,1.0
2022-10-15,03:41:56:829,-1.5,-0.0,0.0,1.0
2022-10-15,03:41:56:887,-2.2,-0.1,0.0,1.0
2022-10-15,03:41:56:948,-1.9,-0.1,-0.0,1.0
2022-10-15,03:41:57:006,-1.4,-0.1,-0.0,1.0
2022-10-15,03:41:57:080,-1.9,-0.0,0.0,1.0
2022-10-15,03:41:57:139,-2.1,-0.1,0.0,1.0
2022-10-15,03:41:57:200,-1.8,-0.1,-0.0,1.0
2022-10-15,03:41:57:261,-1.6,-0.1,0.0,1.0
2022-10-15,03:41:57:334,-1.9,-0.1,0.0,1.0
2022-10-15,03:41:57:392,-1.9,-0.1,-0.0,1.0
