date,time,weight[g],accX,accY,accZ
2022-10-15,02:42:30:213,55.1,-0.1,0.0,1.0
2022-10-15,02:42:30:345,55.0,-0.1,0.0,1.0
2022-10-15,02:42:30:397,55.0,-0.1,-0.0,1.0
2022-10-15,02:42:30:467,55.0,-0.1,0.0,1.0
2022-10-15,02:42:30:526,54.9,-0.1,0.0,1.0
2022-10-15,02:42:30:585,55.0,-0.1,0.0,1.0
2022-10-15,02:42:30:657,55.1,-0.1,0.0,1.0
2022-10-15,02:42:30:718,55.0,-0.1,0.0,1.0
2022-10-15,02:42:30:778,54.9,-0.1,-0.0,1.0
2022-10-15,02:42:30:837,55.0,-0.1,0.0,1.0
2022-10-15,02:42:30:908,55.0,-0.1,-0.0,1.0
2022-10-15,02:42:30:969,55.1,-0.1,0.0,1.0
2022-10-15,02:42:31:028,55.0,-0.1,0.0,1.0
2022-10-15,02:42:31:086,55.0,-0.1,0.0,1.0
2022-10-15,02:42:31:161,55.1,-0.1,-0.0,1.0
2022-10-15,02:42:31:233,55.0,-0.1,-0.0,1.0
2022-10-15,02:42:31:290,55.0,-0.1,-0.0,1.0
2022-10-15,02:42:31:352,55.1,-0.1,0.0,1.0
2022-10-15,02:42:31:436,55.0,-0.1,-0.0,1.0
2022-10-15,02:42:31:510,55.0,-0.1,0.0,1.0
2022-10-15,02:42:31:570,55.0,-0.1,0.0,1.0
2022-10-15,02:42:31:651,55.1,-0.1,0.0,1.0
2022-10-15,02:42:31:712,55.1,-0.1,0.0,1.0
2022-10-15,02:42:31:785,55.0,-0.1,0.0,1.0
2022-10-15,02:42:31:845,55.0,-0.1,0.0,1.0
2022-10-15,02:42:31:903,55.0,-0.1,0.0,1.0
2022-10-15,02:42:31:963,55.0,-0.1,0.0,1.0
2022-10-15,02:42:32:023,55.1,-0.1,-0.0,1.0
2022-10-15,02:42:32:083,54.9,-0.1,0.0,1.0
2022-10-15,02:42:32:144,54.9,-0.1,0.0,1.0
2022-10-15,02:42:32:216,54.9,-0.1,-0.0,1.0
2022-10-15,02:42:32:276,55.1,-0.1,0.0,1.0
2022-10-15,02:42:32:360,55.0,-0.1,0.0,1.0
2022-10-15,02:42:32:417,55.2,-0.1,-0.0,1.0
2022-10-15,02:42:32:480,58.7,-0.1,0.0,1.0
2022-10-15,02:42:32:539,56.3,-0.1,-0.0,1.0
2022-10-15,02:42:32:598,65.0,-0.1,-0.0,1.0
2022-10-15,02:42:32:659,72.1,-0.1,0.1,1.0
2022-10-15,02:42:32:717,68.3,-0.1,-0.1,0.9
2022-10-15,02:42:32:780,-13.8,-0.0,0.1,1.0
2022-10-15,02:42:32:862,-193.8,-0.2,0.0,1.1
2022-10-15,02:42:32:924,-296.2,-0.2,0.1,1.2
2022-10-15,02:42:32:984,-297.2,-0.2,-0.1,1.1
2022-10-15,02:42:33:041,-297.7,-0.2,-0.1,1.0
2022-10-15,02:42:33:102,-298.9,-0.1,0.0,1.1
2022-10-15,02:42:33:164,-301.4,-0.2,-0.1,1.0
2022-10-15,02:42:33:221,-304.4,0.0,-0.0,0.8
