date,time,weight[g],accX,accY,accZ
2022-10-18,12:17:24:459,115.3,-0.1,-0.0,1.0
2022-10-18,12:17:24:588,115.4,-0.1,-0.0,1.0
2022-10-18,12:17:24:641,115.4,-0.0,0.0,1.0
2022-10-18,12:17:24:701,115.3,-0.1,-0.0,1.0
2022-10-18,12:17:24:771,115.3,-0.1,-0.0,1.0
2022-10-18,12:17:24:833,115.4,-0.1,-0.0,1.0
2022-10-18,12:17:24:891,115.5,-0.0,-0.0,1.0
2022-10-18,12:17:24:964,115.3,-0.1,0.0,1.0
2022-10-18,12:17:25:025,118.0,-0.1,0.0,1.0
2022-10-18,12:17:25:086,129.6,-0.1,0.0,1.0
2022-10-18,12:17:25:157,83.3,-0.0,0.0,1.0
2022-10-18,12:17:25:215,-47.3,-0.3,-0.1,0.9
2022-10-18,12:17:25:277,-254.3,-0.2,0.2,1.1
2022-10-18,12:17:25:337,-295.4,-0.1,0.1,1.2
2022-10-18,12:17:25:397,-295.7,-0.2,-0.0,1.1
2022-10-18,12:17:25:454,-295.8,-0.1,-0.1,1.0
2022-10-18,12:17:25:518,-295.7,-0.1,-0.0,1.0
2022-10-18,12:17:25:576,-295.7,-0.0,-0.0,1.0
2022-10-18,12:17:25:661,-295.6,0.0,-0.1,1.0
2022-10-18,12:17:25:733,-295.7,-0.1,-0.1,0.9
2022-10-18,12:17:25:793,-295.7,0.1,0.0,1.0
2022-10-18,12:17:25:865,-295.8,0.1,-0.0,1.0
2022-10-18,12:17:25:924,-296.2,0.1,-0.1,0.9
2022-10-18,12:17:25:982,-296.3,0.1,-0.1,0.9
2022-10-18,12:17:26:044,-296.3,0.2,-0.0,1.0
2022-10-18,12:17:26:104,-296.2,0.2,-0.1,0.9
2022-10-18,12:17:26:176,-296.4,0.3,-0.0,1.0
2022-10-18,12:17:26:236,-296.7,0.2,-0.1,1.0
2022-10-18,12:17:26:342,-297.6,0.4,0.0,1.0
2022-10-18,12:17:26:404,-298.1,0.4,-0.0,1.0
2022-10-18,12:17:26:462,-298.1,0.3,-0.0,0.9
2022-10-18,12:17:26:524,-298.1,0.5,-0.0,0.9
2022-10-18,12:17:26:584,-298.0,0.5,-0.0,0.9
2022-10-18,12:17:26:655,-298.3,0.5,-0.1,0.8
2022-10-18,12:17:26:716,-298.3,0.7,-0.1,0.8
2022-10-18,12:17:26:787,-298.6,0.5,-0.1,0.9
2022-10-18,12:17:26:845,-298.8,0.6,0.0,0.9
2022-10-18,12:17:26:905,-298.6,0.5,-0.1,0.8
2022-10-18,12:17:26:966,-298.7,0.6,-0.1,0.8
2022-10-18,12:17:27:024,-298.4,0.6,-0.1,0.8
2022-10-18,12:17:27:087,-298.5,0.7,-0.1,0.8
2022-10-18,12:17:27:144,-298.5,0.6,-0.1,0.8
2022-10-18,12:17:27:207,-298.4,0.7,-0.2,0.7
2022-10-18,12:17:27:277,-298.3,0.8,-0.2,0.7
2022-10-18,12:17:27:337,-298.3,0.7,-0.2,0.6
2022-10-18,12:17:27:411,-298.2,0.7,-0.2,0.6
2022-10-18,12:17:27:471,-298.0,0.8,-0.1,0.6
2022-10-18,12:17:27:532,-298.0,0.9,-0.2,0.5
2022-10-18,12:17:27:590,-297.7,0.9,-0.2,0.5
2022-10-18,12:17:27:673,-297.6,0.9,-0.2,0.4
2022-10-18,12:17:27:734,-297.5,0.9,-0.2,0.4
2022-10-18,12:17:27:795,-297.3,0.9,-0.2,0.4
2022-10-18,12:17:27:852,-297.6,0.9,-0.2,0.4
2022-10-18,12:17:27:914,-297.4,0.9,-0.2,0.4
2022-10-18,12:17:27:972,-297.3,1.0,-0.2,0.3
2022-10-18,12:17:28:044,-297.4,0.9,-0.2,0.3
2022-10-18,12:17:28:116,-297.3,0.9,-0.2,0.3
2022-10-18,12:17:28:180,-297.3,0.9,-0.2,0.3
2022-10-18,12:17:28:235,-297.2,1.0,-0.2,0.3
2022-10-18,12:17:28:295,-297.3,0.9,-0.2,0.3
2022-10-18,12:17:28:355,-297.3,1.0,-0.2,0.3
2022-10-18,12:17:28:429,-297.3,1.0,-0.2,0.3
2022-10-18,12:17:28:486,-297.4,1.0,-0.2,0.3
2022-10-18,12:17:28:549,-297.3,0.9,-0.2,0.3
2022-10-18,12:17:28:606,-297.2,1.0,-0.2,0.3
2022-10-18,12:17:28:669,-297.2,1.0,-0.2,0.3
2022-10-18,12:17:28:729,-297.3,1.0,-0.2,0.3
2022-10-18,12:17:28:787,-297.3,1.0,-0.2,0.3
2022-10-18,12:17:28:849,-297.3,0.9,-0.2,0.4
2022-10-18,12:17:28:907,-297.3,0.9,-0.2,0.4
2022-10-18,12:17:28:992,-297.3,0.9,-0.2,0.5
2022-10-18,12:17:29:063,-297.3,0.9,-0.2,0.5
2022-10-18,12:17:29:124,-297.4,0.8,-0.2,0.6
2022-10-18,12:17:29:184,-297.3,0.9,-0.1,0.6
2022-10-18,12:17:29:265,-297.3,0.8,-0.1,0.6
2022-10-18,12:17:29:349,-297.2,0.9,-0.0,0.7
2022-10-18,12:17:29:412,-297.2,0.7,-0.1,0.7
2022-10-18,12:17:29:494,-296.5,0.6,-0.1,0.7
2022-10-18,12:17:29:556,-295.9,0.5,-0.2,0.8
2022-10-18,12:17:29:614,-295.9,0.4,-0.1,0.8
2022-10-18,12:17:29:675,-295.9,0.3,-0.2,0.8
2022-10-18,12:17:29:733,-295.9,0.3,-0.2,0.8
2022-10-18,12:17:29:793,-296.0,0.1,-0.1,0.9
2022-10-18,12:17:29:854,-296.2,-0.1,-0.1,0.9
2022-10-18,12:17:29:916,-296.5,-0.1,-0.0,1.1
2022-10-18,12:17:29:975,-297.1,-0.2,-0.1,1.1
2022-10-18,12:17:30:035,-297.0,-0.1,-0.0,1.1
2022-10-18,12:17:30:092,-296.9,-0.1,-0.0,1.1
