date,time,weight[g],accX,accY,accZ
2022-10-18,05:00:43:725,261.6,-0.1,-0.0,1.0
2022-10-18,05:00:43:896,261.5,-0.0,-0.0,1.0
2022-10-18,05:00:43:988,261.6,-0.0,-0.0,1.0
2022-10-18,05:00:44:082,261.5,-0.1,-0.0,1.0
2022-10-18,05:00:44:176,261.5,-0.1,-0.0,1.0
2022-10-18,05:00:44:269,261.5,-0.1,-0.0,1.0
2022-10-18,05:00:44:363,261.4,-0.0,-0.0,1.0
2022-10-18,05:00:44:456,261.6,-0.1,-0.0,1.0
2022-10-18,05:00:44:551,261.6,-0.1,-0.0,1.0
2022-10-18,05:00:44:645,261.5,-0.1,-0.0,1.0
2022-10-18,05:00:44:741,261.6,-0.1,-0.0,1.0
2022-10-18,05:00:44:834,261.5,-0.0,-0.0,1.0
2022-10-18,05:00:44:929,261.6,-0.0,0.0,1.0
2022-10-18,05:00:45:022,261.5,-0.1,-0.0,1.0
2022-10-18,05:00:45:116,261.6,0.1,0.0,1.0
2022-10-18,05:00:45:210,247.1,-0.1,0.0,1.0
2022-10-18,05:00:45:305,86.8,-0.1,-0.1,1.0
2022-10-18,05:00:45:399,-260.6,-0.2,-0.0,1.2
2022-10-18,05:00:45:491,-296.5,-0.2,-0.1,1.1
2022-10-18,05:00:45:586,-296.8,0.0,0.0,1.1
2022-10-18,05:00:45:679,-296.8,0.0,-0.1,1.0
2022-10-18,05:00:45:773,-296.9,0.2,-0.1,0.9
2022-10-18,05:00:45:866,-297.0,0.3,-0.1,0.8
2022-10-18,05:00:45:960,-296.9,0.2,-0.1,0.8
2022-10-18,05:00:46:054,-296.9,0.4,-0.1,0.8
2022-10-18,05:00:46:149,-296.9,0.3,-0.0,0.9
2022-10-18,05:00:46:242,-296.9,0.4,0.1,1.0
2022-10-18,05:00:46:336,-296.9,0.3,0.1,1.0
2022-10-18,05:00:46:428,-296.8,0.4,0.1,1.0
2022-10-18,05:00:46:524,-296.8,0.5,0.0,0.9
2022-10-18,05:00:46:616,-296.9,0.6,0.0,0.9
2022-10-18,05:00:46:709,-296.9,0.6,-0.1,0.8
2022-10-18,05:00:46:801,-296.9,0.7,-0.0,0.8
2022-10-18,05:00:46:894,-296.9,0.8,-0.0,0.7
2022-10-18,05:00:46:988,-296.9,0.9,0.1,0.8
2022-10-18,05:00:47:082,-296.9,0.7,-0.0,0.7
2022-10-18,05:00:47:177,-296.9,0.9,-0.0,0.6
2022-10-18,05:00:47:271,-296.9,0.9,0.0,0.5
2022-10-18,05:00:47:365,-296.9,0.9,0.0,0.5
2022-10-18,05:00:47:459,-296.9,0.9,-0.0,0.4
2022-10-18,05:00:47:553,-296.9,1.0,0.0,0.4
2022-10-18,05:00:47:650,-296.9,0.9,-0.0,0.4
2022-10-18,05:00:47:740,-297.0,0.9,-0.0,0.4
2022-10-18,05:00:47:832,-296.9,0.9,-0.0,0.4
2022-10-18,05:00:47:926,-296.8,0.9,-0.0,0.5
2022-10-18,05:00:48:019,-296.9,0.8,-0.0,0.6
2022-10-18,05:00:48:110,-297.0,0.8,0.0,0.6
2022-10-18,05:00:48:206,-296.9,0.8,0.0,0.7
2022-10-18,05:00:48:300,341.8,0.8,0.1,0.7
2022-10-18,05:00:48:390,-296.9,0.7,0.1,0.8
2022-10-18,05:00:48:480,-296.9,0.7,0.1,0.8
2022-10-18,05:00:48:570,-296.9,0.5,-0.0,0.8
2022-10-18,05:00:48:667,-296.8,0.5,-0.0,0.8
2022-10-18,05:00:48:753,-296.9,0.4,-0.0,0.8
2022-10-18,05:00:48:848,-296.9,0.4,0.0,0.9
2022-10-18,05:00:48:936,-296.9,0.2,-0.1,0.9
2022-10-18,05:00:49:030,-296.8,0.1,-0.0,1.0
2022-10-18,05:00:49:122,-297.0,0.1,-0.1,1.0
2022-10-18,05:00:49:217,-296.9,0.1,-0.1,1.1
2022-10-18,05:00:49:303,-297.0,0.0,-0.1,1.1
2022-10-18,05:00:49:392,-296.9,-0.1,-0.2,1.0
2022-10-18,05:00:49:485,-296.8,-0.1,-0.1,1.1
2022-10-18,05:00:49:579,-296.9,-0.0,0.0,1.1
2022-10-18,05:00:49:673,-296.8,-0.1,-0.2,0.9
2022-10-18,05:00:49:769,-296.7,-0.1,-0.0,1.0
2022-10-18,05:00:49:852,-296.7,-0.0,-0.0,1.0
2022-10-18,05:00:49:945,-296.6,0.0,0.0,0.4
2022-10-18,05:00:50:041,-156.3,-0.1,-0.0,1.0
2022-10-18,05:00:50:133,12.2,-0.1,0.0,1.0
2022-10-18,05:00:50:229,198.6,-0.1,0.0,1.0
2022-10-18,05:00:50:326,196.6,-0.0,0.0,1.0
2022-10-18,05:00:50:414,179.8,-0.0,-0.0,1.0
2022-10-18,05:00:50:512,179.2,-0.1,0.0,1.0
2022-10-18,05:00:50:604,180.0,0.0,-0.1,1.0
2022-10-18,05:00:50:694,179.2,-0.1,0.0,1.0
2022-10-18,05:00:50:785,180.0,-0.0,-0.0,1.0
2022-10-18,05:00:50:877,179.4,-0.0,0.0,1.0
2022-10-18,05:00:50:970,179.6,-0.0,-0.0,1.0
2022-10-18,05:00:51:062,179.8,-0.1,-0.0,1.0
2022-10-18,05:00:51:156,179.7,-0.0,-0.0,1.0
