date,time,weight[g],accX,accY,accZ
2022-10-18,04:59:22:734,323.6,-0.0,-0.0,1.0
2022-10-18,04:59:22:891,323.6,-0.0,-0.0,1.0
2022-10-18,04:59:22:982,323.7,-0.1,-0.0,1.0
2022-10-18,04:59:23:078,323.6,-0.1,-0.0,1.0
2022-10-18,04:59:23:169,323.8,-0.1,-0.0,1.0
2022-10-18,04:59:23:260,323.7,-0.1,-0.0,1.0
2022-10-18,04:59:23:355,323.6,-0.0,-0.0,1.0
2022-10-18,04:59:23:450,323.7,-0.0,-0.0,1.0
2022-10-18,04:59:23:545,323.7,-0.0,-0.0,1.0
2022-10-18,04:59:23:639,323.7,-0.0,-0.0,1.0
2022-10-18,04:59:23:732,323.7,-0.1,-0.0,1.0
2022-10-18,04:59:23:826,323.8,-0.0,0.0,1.0
2022-10-18,04:59:23:918,323.7,-0.1,0.0,1.0
2022-10-18,04:59:24:012,323.8,-0.0,-0.0,1.0
2022-10-18,04:59:24:103,323.7,-0.1,-0.0,1.0
2022-10-18,04:59:24:199,323.7,-0.0,-0.0,1.0
2022-10-18,04:59:24:292,324.0,-0.2,0.1,1.0
2022-10-18,04:59:24:385,318.9,-0.2,0.0,1.0
2022-10-18,04:59:24:481,256.0,-0.1,-0.0,1.0
2022-10-18,04:59:24:574,124.1,-0.1,-0.1,1.0
2022-10-18,04:59:24:669,-118.4,-0.2,-0.0,1.0
2022-10-18,04:59:24:763,-287.7,-0.2,-0.0,1.1
2022-10-18,04:59:24:858,-296.6,-0.2,-0.1,1.0
2022-10-18,04:59:24:951,-296.8,-0.2,-0.1,1.0
2022-10-18,04:59:25:045,-296.8,-0.0,-0.0,1.0
2022-10-18,04:59:25:137,-296.8,0.1,-0.1,0.9
2022-10-18,04:59:25:230,-296.9,0.1,-0.0,1.0
2022-10-18,04:59:25:322,-297.0,0.1,-0.1,0.9
2022-10-18,04:59:25:414,-296.9,0.1,-0.1,0.9
2022-10-18,04:59:25:510,-297.0,0.1,-0.1,1.0
2022-10-18,04:59:25:605,-297.0,0.1,-0.1,1.0
2022-10-18,04:59:25:698,-296.9,0.2,-0.0,1.1
2022-10-18,04:59:25:792,-297.0,0.1,-0.0,1.1
2022-10-18,04:59:25:888,-296.9,0.2,-0.1,0.9
2022-10-18,04:59:25:981,-296.9,0.2,-0.1,0.8
2022-10-18,04:59:26:075,-296.9,0.2,-0.1,0.9
2022-10-18,04:59:26:168,-296.9,0.2,-0.1,0.9
2022-10-18,04:59:26:261,-296.9,0.3,-0.1,1.0
2022-10-18,04:59:26:356,-297.1,0.3,0.0,1.0
2022-10-18,04:59:26:449,-296.9,0.4,-0.0,1.0
2022-10-18,04:59:26:543,-296.9,0.4,-0.0,1.0
2022-10-18,04:59:26:636,-296.9,0.4,-0.1,1.0
2022-10-18,04:59:26:730,-296.8,0.5,-0.1,0.9
2022-10-18,04:59:26:822,-296.9,0.5,-0.1,0.8
2022-10-18,04:59:26:914,-296.8,0.6,-0.1,0.8
2022-10-18,04:59:27:007,-297.0,0.7,-0.1,0.7
2022-10-18,04:59:27:100,-296.9,0.8,-0.1,0.7
2022-10-18,04:59:27:194,-296.9,0.8,-0.1,0.6
2022-10-18,04:59:27:287,-296.8,0.8,-0.1,0.6
2022-10-18,04:59:27:382,-296.9,0.8,-0.1,0.6
2022-10-18,04:59:27:476,-736.7,0.8,-0.1,0.6
2022-10-18,04:59:27:568,-296.9,0.8,-0.2,0.5
2022-10-18,04:59:27:662,-296.9,0.9,-0.1,0.5
2022-10-18,04:59:27:754,-296.9,0.9,-0.1,0.5
2022-10-18,04:59:27:847,-296.9,0.8,-0.1,0.6
2022-10-18,04:59:27:939,-297.0,0.8,-0.1,0.6
2022-10-18,04:59:28:034,-296.9,0.8,-0.1,0.7
2022-10-18,04:59:28:130,-296.9,0.8,-0.0,0.7
2022-10-18,04:59:28:221,-297.0,0.8,0.0,0.8
2022-10-18,04:59:28:310,-296.8,0.7,-0.0,0.8
2022-10-18,04:59:28:395,-297.0,0.6,-0.1,0.8
2022-10-18,04:59:28:488,-296.9,0.5,-0.1,0.8
2022-10-18,04:59:28:584,-297.0,0.6,-0.1,0.9
2022-10-18,04:59:28:673,-296.9,0.5,-0.1,0.9
2022-10-18,04:59:28:771,-297.0,0.3,-0.2,0.8
2022-10-18,04:59:28:862,-296.9,0.3,-0.2,0.8
2022-10-18,04:59:28:957,-296.9,0.3,-0.2,0.9
2022-10-18,04:59:29:050,-297.0,0.3,-0.2,0.9
2022-10-18,04:59:29:142,-296.9,0.1,-0.2,1.0
2022-10-18,04:59:29:235,-297.0,0.0,-0.3,0.9
