date,time,weight[g],accX,accY,accZ
2022-10-15,02:55:52:317,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:52:426,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:52:477,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:52:538,117.4,-0.1,-0.0,1.0
2022-10-15,02:55:52:595,117.6,-0.0,-0.0,1.0
2022-10-15,02:55:52:655,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:52:718,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:52:776,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:52:835,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:52:894,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:52:967,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:53:027,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:100,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:53:160,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:218,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:279,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:53:348,117.5,-0.1,0.0,1.0
2022-10-15,02:55:53:421,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:53:482,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:553,117.5,-0.1,-0.0,1.0
2022-10-15,02:55:53:614,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:684,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:745,117.4,-0.0,-0.0,1.0
2022-10-15,02:55:53:808,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:865,117.5,-0.0,-0.0,1.0
2022-10-15,02:55:53:926,117.6,0.0,-0.0,1.0
2022-10-15,02:55:53:998,119.1,-0.3,-0.0,1.0
2022-10-15,02:55:54:056,114.9,0.1,0.1,1.0
2022-10-15,02:55:54:118,51.8,-0.2,-0.0,1.0
2022-10-15,02:55:54:178,-215.7,-0.2,0.1,1.2
2022-10-15,02:55:54:251,-295.7,-0.3,0.1,1.2
2022-10-15,02:55:54:309,-296.1,-0.3,-0.1,1.1
2022-10-15,02:55:54:369,-296.1,-0.1,-0.1,1.1
2022-10-15,02:55:54:429,-296.2,-0.1,-0.1,1.0
2022-10-15,02:55:54:513,-296.3,-0.0,-0.0,1.0
2022-10-15,02:55:54:574,-296.5,0.0,-0.0,0.9
2022-10-15,02:55:54:636,-296.6,-0.0,-0.1,0.9
2022-10-15,02:55:54:695,-297.2,0.1,-0.1,0.9
2022-10-15,02:55:54:751,-297.6,-0.0,-0.0,1.0
2022-10-15,02:55:54:812,-298.6,0.0,-0.1,1.0
2022-10-15,02:55:54:873,-299.5,0.0,-0.1,0.9
2022-10-15,02:55:54:947,-299.8,0.1,0.0,1.0
2022-10-15,02:55:55:007,-299.3,0.1,-0.0,1.0
2022-10-15,02:55:55:079,-298.0,-0.0,-0.1,0.9
2022-10-15,02:55:55:135,-296.9,0.0,0.0,1.1
2022-10-15,02:55:55:197,-296.9,0.0,0.0,1.1
2022-10-15,02:55:55:255,-297.6,0.1,-0.0,1.0
2022-10-15,02:55:55:318,-298.1,0.2,-0.0,1.0
2022-10-15,02:55:55:375,-298.4,0.3,0.0,1.0
2022-10-15,02:55:55:449,-298.8,0.3,0.0,1.0
2022-10-15,02:55:55:508,-299.3,0.3,0.0,0.9
2022-10-15,02:55:55:568,-298.9,0.3,0.0,0.9
2022-10-15,02:55:55:639,-298.3,0.4,0.0,0.9
2022-10-15,02:55:55:714,-298.2,0.5,0.0,0.9
2022-10-15,02:55:55:772,-298.6,0.3,-0.0,0.9
2022-10-15,02:55:55:854,-298.6,0.6,0.0,0.8
2022-10-15,02:55:55:916,-298.0,0.8,0.1,0.8
2022-10-15,02:55:55:989,-298.0,0.7,-0.0,0.7
2022-10-15,02:55:56:048,-298.0,0.7,0.1,0.8
2022-10-15,02:55:56:119,-298.0,0.8,-0.0,0.6
2022-10-15,02:55:56:179,-298.0,0.8,0.0,0.6
2022-10-15,02:55:56:240,-298.3,0.9,0.0,0.5
2022-10-15,02:55:56:313,-298.3,0.9,0.0,0.5
2022-10-15,02:55:56:394,-297.7,0.9,0.0,0.4
2022-10-15,02:55:56:456,-297.8,0.9,0.0,0.4
2022-10-15,02:55:56:515,-297.8,0.9,0.0,0.4
2022-10-15,02:55:56:574,-297.8,0.9,0.0,0.4
2022-10-15,02:55:56:635,-297.9,1.0,0.0,0.3
2022-10-15,02:55:56:694,-297.9,1.0,0.0,0.3
2022-10-15,02:55:56:755,-297.9,1.0,0.0,0.3
2022-10-15,02:55:56:814,-297.8,1.0,0.0,0.3
2022-10-15,02:55:56:887,-298.0,1.0,0.0,0.3
2022-10-15,02:55:56:948,-298.0,1.0,0.0,0.3
2022-10-15,02:55:57:018,-297.8,1.0,0.0,0.2
2022-10-15,02:55:57:078,-297.9,1.0,-0.0,0.3
2022-10-15,02:55:57:138,-297.9,1.0,0.0,0.2
2022-10-15,02:55:57:209,-298.0,1.0,0.0,0.2
2022-10-15,02:55:57:272,-297.9,1.0,0.0,0.3
2022-10-15,02:55:57:332,-297.9,0.9,-0.0,0.3
2022-10-15,02:55:57:402,-297.9,1.0,0.0,0.4
2022-10-15,02:55:57:473,-298.0,0.9,-0.0,0.4
2022-10-15,02:55:57:536,-297.8,0.9,0.0,0.5
2022-10-15,02:55:57:594,-297.9,0.9,0.0,0.5
2022-10-15,02:55:57:667,-297.8,0.9,0.0,0.6
2022-10-15,02:55:57:739,-297.8,1.0,0.1,0.6
2022-10-15,02:55:57:797,-297.9,0.9,0.0,0.6
2022-10-15,02:55:57:858,-298.0,0.8,-0.1,0.6
2022-10-15,02:55:57:918,-297.9,0.7,-0.1,0.7
2022-10-15,02:55:57:990,-297.9,0.5,-0.1,0.7
2022-10-15,02:55:58:052,-298.0,0.4,-0.1,0.8
2022-10-15,02:55:58:110,-297.9,0.4,-0.1,0.9
2022-10-15,02:55:58:182,-298.1,0.2,-0.2,0.9
2022-10-15,02:55:58:254,-298.3,0.2,-0.1,1.0
2022-10-15,02:55:58:312,-298.7,0.1,-0.2,1.0
2022-10-15,02:55:58:372,-298.0,0.1,-0.2,1.0
2022-10-15,02:55:58:447,-297.3,0.0,-0.2,1.0
2022-10-15,02:55:58:507,-297.3,0.0,-0.1,1.0
2022-10-15,02:55:58:567,-297.4,0.1,-0.1,1.0
2022-10-15,02:55:58:625,-297.3,-0.0,-0.1,1.0
2022-10-15,02:55:58:684,-297.3,-0.0,-0.0,1.1
2022-10-15,02:55:58:744,-297.3,-0.1,0.0,1.1
2022-10-15,02:55:58:828,-297.3,-0.0,-0.1,1.0
2022-10-15,02:55:58:903,-297.2,-0.1,-0.0,1.0
2022-10-15,02:55:58:987,-297.2,-0.0,0.0,1.0
2022-10-15,02:55:59:044,-297.2,-0.1,-0.0,1.0
2022-10-15,02:55:59:104,-297.3,-0.1,-0.1,1.0
2022-10-15,02:55:59:165,-297.3,-0.0,-0.0,1.0
2022-10-15,02:55:59:224,-297.1,-0.0,0.0,1.0
2022-10-15,02:55:59:299,-214.6,-0.1,-0.1,0.9
2022-10-15,02:55:59:357,-186.6,-0.0,0.3,1.2
2022-10-15,02:55:59:428,-9.5,-0.2,0.0,1.0
2022-10-15,02:55:59:489,63.2,-0.2,0.0,1.0
2022-10-15,02:55:59:548,70.4,0.2,-0.1,0.9
2022-10-15,02:55:59:609,63.4,0.1,-0.0,1.0
2022-10-15,02:55:59:668,70.4,-0.2,0.0,1.0
2022-10-15,02:55:59:726,65.9,0.1,-0.0,1.0
2022-10-15,02:55:59:787,66.0,-0.0,0.0,1.0
2022-10-15,02:55:59:848,67.1,-0.2,0.1,1.0
2022-10-15,02:55:59:908,68.0,-0.1,0.0,1.0
2022-10-15,02:55:59:970,66.0,0.1,-0.1,1.0
2022-10-15,02:56:00:028,68.2,-0.1,0.0,1.0
2022-10-15,02:56:00:100,66.3,-0.1,0.0,1.0
2022-10-15,02:56:00:174,67.6,0.0,-0.1,1.0
2022-10-15,02:56:00:232,66.2,-0.1,0.0,1.0
2022-10-15,02:56:00:294,67.3,-0.1,0.0,1.0
2022-10-15,02:56:00:352,67.1,-0.0,-0.0,1.0
2022-10-15,02:56:00:424,66.8,-0.1,0.0,1.0
2022-10-15,02:56:00:481,67.6,0.0,-0.0,1.0
2022-10-15,02:56:00:557,66.8,-0.1,-0.0,1.0
2022-10-15,02:56:00:617,67.8,-0.1,0.0,1.0
2022-10-15,02:56:00:686,66.8,-0.1,-0.0,1.0
2022-10-15,02:56:00:747,67.6,-0.1,0.0,1.0
2022-10-15,02:56:00:807,66.6,-0.0,-0.0,1.0
2022-10-15,02:56:00:868,67.3,-0.1,-0.0,1.0
2022-10-15,02:56:00:928,66.5,-0.0,0.0,1.0
2022-10-15,02:56:00:989,67.0,-0.1,0.0,1.0
