date,time,weight[g],accX,accY,accZ
2022-10-18,12:15:07:623,163.4,-0.1,-0.0,1.0
2022-10-18,12:15:07:739,163.3,-0.1,-0.0,1.0
2022-10-18,12:15:07:791,163.2,-0.1,-0.0,1.0
2022-10-18,12:15:07:847,163.1,-0.1,-0.0,1.0
2022-10-18,12:15:07:911,163.3,-0.1,-0.0,1.0
2022-10-18,12:15:07:992,163.2,-0.1,-0.0,1.0
2022-10-18,12:15:08:053,163.3,-0.1,-0.0,1.0
2022-10-18,12:15:08:125,163.4,-0.1,-0.0,1.0
2022-10-18,12:15:08:183,163.4,-0.1,-0.0,1.0
2022-10-18,12:15:08:256,165.6,-0.1,-0.0,1.0
2022-10-18,12:15:08:327,166.2,-0.0,0.0,1.0
2022-10-18,12:15:08:400,153.0,-0.1,-0.0,1.0
2022-10-18,12:15:08:461,107.6,-0.1,-0.0,1.0
2022-10-18,12:15:08:522,-74.9,-0.2,-0.1,1.0
2022-10-18,12:15:08:580,-266.6,-0.2,0.0,1.1
2022-10-18,12:15:08:640,-296.2,-0.3,-0.1,1.1
2022-10-18,12:15:08:725,-296.3,-0.2,-0.1,1.1
2022-10-18,12:15:08:797,-296.2,-0.1,-0.1,1.0
2022-10-18,12:15:08:856,-296.3,-0.1,-0.1,1.0
2022-10-18,12:15:08:926,-296.3,0.1,-0.1,1.0
2022-10-18,12:15:08:989,-296.3,-0.1,-0.1,1.0
2022-10-18,12:15:09:047,-296.3,-0.0,-0.1,0.9
2022-10-18,12:15:09:105,-296.8,-0.0,-0.0,1.0
2022-10-18,12:15:09:167,-297.0,0.1,-0.1,0.9
2022-10-18,12:15:09:228,-297.1,0.1,-0.1,1.0
2022-10-18,12:15:09:286,-297.0,0.1,-0.1,0.9
2022-10-18,12:15:09:347,-297.6,0.3,0.0,1.0
2022-10-18,12:15:09:409,-298.4,0.3,0.0,1.0
2022-10-18,12:15:09:490,-299.2,0.2,-0.0,0.9
2022-10-18,12:15:09:551,-298.8,0.2,0.1,1.1
2022-10-18,12:15:09:613,-298.0,0.2,-0.0,1.0
2022-10-18,12:15:09:670,-297.6,0.2,-0.1,1.0
2022-10-18,12:15:09:742,-297.6,0.3,-0.0,1.0
2022-10-18,12:15:09:804,-297.4,0.3,-0.0,0.9
2022-10-18,12:15:09:861,-297.4,0.3,0.0,1.0
2022-10-18,12:15:09:920,-297.4,0.5,0.0,1.0
2022-10-18,12:15:09:981,-297.5,0.4,0.0,0.9
2022-10-18,12:15:10:044,-297.4,0.4,0.0,0.9
2022-10-18,12:15:10:101,-297.4,0.5,0.0,0.9
2022-10-18,12:15:10:164,-297.5,0.5,-0.1,0.9
2022-10-18,12:15:10:221,-297.5,0.5,-0.0,0.9
2022-10-18,12:15:10:284,-297.6,0.5,-0.1,0.8
2022-10-18,12:15:10:344,-297.5,0.5,-0.1,0.8
2022-10-18,12:15:10:424,-297.5,0.7,-0.0,0.8
2022-10-18,12:15:10:487,-297.5,0.6,-0.2,0.7
2022-10-18,12:15:10:560,-297.5,0.8,-0.1,0.7
2022-10-18,12:15:10:627,-297.4,0.7,-0.1,0.7
2022-10-18,12:15:10:703,-297.4,0.8,-0.1,0.6
2022-10-18,12:15:10:760,-297.5,0.8,-0.1,0.6
2022-10-18,12:15:10:834,-297.3,0.9,-0.1,0.5
2022-10-18,12:15:10:891,-297.4,0.9,-0.1,0.5
2022-10-18,12:15:10:964,-297.3,0.9,-0.1,0.5
2022-10-18,12:15:11:023,-297.4,0.9,-0.1,0.5
2022-10-18,12:15:11:097,-297.4,0.9,-0.1,0.5
2022-10-18,12:15:11:156,-297.5,0.9,-0.1,0.5
2022-10-18,12:15:11:216,-297.3,1.0,-0.1,0.4
2022-10-18,12:15:11:276,-297.4,0.9,-0.1,0.4
2022-10-18,12:15:11:338,-297.3,0.9,-0.1,0.4
2022-10-18,12:15:11:397,-297.4,1.0,-0.1,0.4
2022-10-18,12:15:11:456,-297.3,0.9,-0.1,0.4
2022-10-18,12:15:11:516,-297.4,1.0,-0.2,0.3
2022-10-18,12:15:11:576,-297.5,1.0,-0.2,0.4
2022-10-18,12:15:11:633,-297.4,1.0,-0.2,0.3
2022-10-18,12:15:11:694,-297.4,0.9,-0.2,0.3
2022-10-18,12:15:11:756,-297.4,0.9,-0.2,0.3
2022-10-18,12:15:11:839,-297.4,0.9,-0.2,0.4
2022-10-18,12:15:11:900,-297.5,0.9,-0.2,0.4
2022-10-18,12:15:11:960,-297.4,0.9,-0.1,0.4
2022-10-18,12:15:12:031,-297.4,0.9,-0.2,0.5
2022-10-18,12:15:12:103,-297.5,0.9,-0.1,0.5
2022-10-18,12:15:12:163,-297.4,0.9,-0.1,0.5
2022-10-18,12:15:12:224,-297.3,0.8,-0.1,0.5
2022-10-18,12:15:12:284,-297.0,0.9,-0.1,0.6
2022-10-18,12:15:12:341,-296.5,0.9,-0.1,0.6
2022-10-18,12:15:12:412,-296.1,0.8,-0.0,0.6
2022-10-18,12:15:12:474,-296.1,0.9,-0.1,0.6
2022-10-18,12:15:12:536,-296.4,0.8,-0.1,0.6
2022-10-18,12:15:12:596,-296.5,0.8,-0.0,0.7
2022-10-18,12:15:12:668,-296.3,0.7,-0.1,0.7
2022-10-18,12:15:12:726,-296.4,0.6,-0.1,0.7
2022-10-18,12:15:12:797,-296.5,0.6,-0.1,0.8
2022-10-18,12:15:12:869,-296.5,0.5,-0.2,0.8
2022-10-18,12:15:12:930,-296.5,0.4,-0.2,0.8
2022-10-18,12:15:12:989,-296.6,0.3,-0.1,0.9
2022-10-18,12:15:13:049,-296.7,0.3,-0.2,0.9
2022-10-18,12:15:13:110,-296.7,0.2,-0.3,0.8
2022-10-18,12:15:13:167,-296.6,0.2,-0.1,0.8
2022-10-18,12:15:13:229,-296.7,0.2,-0.2,0.9
2022-10-18,12:15:13:301,-296.7,0.1,-0.2,1.0
2022-10-18,12:15:13:374,-296.5,0.0,-0.0,1.1
2022-10-18,12:15:13:434,-296.4,-0.1,-0.1,1.1
2022-10-18,12:15:13:493,-296.7,-0.1,-0.2,1.0
2022-10-18,12:15:13:566,-296.7,-0.1,-0.1,1.0
2022-10-18,12:15:13:624,-296.7,-0.0,0.1,1.0
2022-10-18,12:15:13:686,-296.8,-0.1,0.1,1.1
2022-10-18,12:15:13:758,-296.8,-0.2,-0.1,1.0
2022-10-18,12:15:13:817,-296.9,-0.1,0.0,1.1
2022-10-18,12:15:13:877,-296.7,-0.1,0.0,1.0
2022-10-18,12:15:13:938,-296.8,-0.0,0.1,1.0
2022-10-18,12:15:13:999,-296.7,-0.1,-0.1,0.9
2022-10-18,12:15:14:057,-296.2,-0.1,0.0,1.0
2022-10-18,12:15:14:115,-213.4,-0.1,-0.0,0.9
2022-10-18,12:15:14:177,-250.9,-0.0,0.0,1.0
2022-10-18,12:15:14:237,-128.9,-0.1,0.0,1.0
2022-10-18,12:15:14:296,28.1,-0.1,0.0,1.0
2022-10-18,12:15:14:356,119.5,-0.2,0.1,1.0
2022-10-18,12:15:14:419,134.4,0.1,-0.2,0.9
2022-10-18,12:15:14:477,112.7,-0.0,0.2,1.1
2022-10-18,12:15:14:547,116.1,-0.2,0.0,1.0
2022-10-18,12:15:14:609,115.5,0.0,-0.1,1.0
2022-10-18,12:15:14:666,113.1,-0.1,0.1,1.1
2022-10-18,12:15:14:729,115.7,-0.1,0.1,1.0
2022-10-18,12:15:14:789,114.4,0.0,-0.1,0.9
2022-10-18,12:15:14:846,114.1,-0.1,0.0,1.0
2022-10-18,12:15:14:909,113.9,-0.1,0.1,1.0
2022-10-18,12:15:14:978,114.9,0.0,-0.1,1.0
2022-10-18,12:15:15:051,114.3,-0.2,0.0,1.0
2022-10-18,12:15:15:111,114.7,0.0,-0.0,1.0
2022-10-18,12:15:15:184,115.2,-0.1,0.0,1.0
2022-10-18,12:15:15:243,114.1,-0.0,-0.1,1.0
2022-10-18,12:15:15:304,115.4,-0.0,0.0,1.0
