date,time,weight[g],accX,accY,accZ
2022-10-15,02:10:26:082,223.6,-0.0,0.0,1.0
2022-10-15,02:10:26:221,223.6,-0.0,0.0,1.0
2022-10-15,02:10:26:314,223.7,-0.0,0.0,1.0
2022-10-15,02:10:26:408,223.5,-0.0,0.0,1.0
2022-10-15,02:10:26:502,223.6,-0.0,0.0,1.0
2022-10-15,02:10:26:596,223.5,-0.0,0.0,1.0
2022-10-15,02:10:26:691,223.6,-0.0,0.0,1.0
2022-10-15,02:10:26:786,223.6,-0.0,0.0,1.0
2022-10-15,02:10:26:881,223.6,-0.1,0.0,1.0
2022-10-15,02:10:26:976,223.7,-0.0,0.0,1.0
2022-10-15,02:10:27:070,223.5,-0.0,0.0,1.0
2022-10-15,02:10:27:164,223.8,-0.0,0.0,1.0
2022-10-15,02:10:27:258,221.9,-0.1,0.0,1.0
2022-10-15,02:10:27:351,226.1,-0.1,0.0,1.0
2022-10-15,02:10:27:446,230.0,-0.1,0.0,1.0
2022-10-15,02:10:27:541,230.5,0.0,-0.0,1.0
2022-10-15,02:10:27:635,164.5,0.0,0.0,1.0
2022-10-15,02:10:27:729,-175.2,0.1,-0.0,1.2
2022-10-15,02:10:27:824,-296.9,-0.2,-0.2,1.1
2022-10-15,02:10:27:918,-297.2,-0.3,-0.1,1.0
2022-10-15,02:10:28:012,-297.2,-0.0,-0.0,1.0
2022-10-15,02:10:28:107,-297.2,0.1,0.1,1.0
2022-10-15,02:10:28:201,-297.3,0.1,0.0,1.0
2022-10-15,02:10:28:295,-297.4,0.2,0.0,0.9
2022-10-15,02:10:28:390,-297.4,0.3,-0.0,0.9
2022-10-15,02:10:28:483,-297.3,0.3,-0.1,0.9
2022-10-15,02:10:28:577,-297.2,0.3,-0.0,0.9
2022-10-15,02:10:28:671,-297.3,0.4,0.1,1.0
2022-10-15,02:10:28:766,-297.3,0.4,0.1,1.0
2022-10-15,02:10:28:860,-297.3,0.4,0.0,1.0
2022-10-15,02:10:28:954,-297.3,0.4,-0.0,1.0
2022-10-15,02:10:29:047,-297.3,0.3,-0.1,0.9
2022-10-15,02:10:29:141,-297.3,0.5,0.0,0.9
2022-10-15,02:10:29:235,-297.4,0.6,-0.1,0.8
2022-10-15,02:10:29:330,-297.4,0.7,-0.1,0.7
2022-10-15,02:10:29:424,-297.4,0.8,-0.0,0.6
2022-10-15,02:10:29:518,-297.3,0.9,-0.0,0.6
2022-10-15,02:10:29:613,-297.3,0.8,0.0,0.6
2022-10-15,02:10:29:707,-297.5,0.9,-0.1,0.4
2022-10-15,02:10:29:802,-297.4,0.9,-0.1,0.4
2022-10-15,02:10:29:896,-297.4,0.9,-0.0,0.4
2022-10-15,02:10:29:991,-297.3,0.9,-0.0,0.4
2022-10-15,02:10:30:084,-297.4,1.0,-0.0,0.3
2022-10-15,02:10:30:180,-297.4,0.9,-0.0,0.4
2022-10-15,02:10:30:275,-297.4,0.9,-0.1,0.4
2022-10-15,02:10:30:369,-297.3,1.0,-0.1,0.3
2022-10-15,02:10:30:464,-297.3,0.9,-0.0,0.5
2022-10-15,02:10:30:563,-297.3,0.8,-0.0,0.6
2022-10-15,02:10:30:658,-297.4,0.8,0.0,0.6
2022-10-15,02:10:30:752,-297.3,0.8,0.0,0.6
2022-10-15,02:10:30:846,-297.3,0.8,0.1,0.7
2022-10-15,02:10:30:940,-297.4,0.7,0.0,0.8
2022-10-15,02:10:31:034,-297.4,0.6,-0.0,0.8
2022-10-15,02:10:31:128,-297.3,0.5,-0.1,0.8
2022-10-15,02:10:31:222,-297.4,0.4,-0.2,0.7
2022-10-15,02:10:31:316,-297.4,0.3,-0.1,0.8
2022-10-15,02:10:31:412,-297.4,0.2,-0.1,0.9
2022-10-15,02:10:31:506,-297.4,0.2,-0.0,1.0
2022-10-15,02:10:31:600,-297.4,0.0,-0.1,1.0
2022-10-15,02:10:31:695,-297.3,0.0,-0.1,1.1
2022-10-15,02:10:31:788,-297.3,-0.1,-0.2,1.0
2022-10-15,02:10:31:882,-297.2,-0.0,-0.1,1.0
2022-10-15,02:10:31:977,-297.2,-0.0,-0.1,1.0
2022-10-15,02:10:32:069,-297.2,-0.1,-0.1,1.0
2022-10-15,02:10:32:165,-297.1,-0.1,-0.1,1.0
2022-10-15,02:10:32:260,-297.1,-0.1,-0.0,1.0
2022-10-15,02:10:32:352,-235.3,-0.0,-0.0,1.2
2022-10-15,02:10:32:447,-93.1,-0.1,0.0,1.0
2022-10-15,02:10:32:541,116.7,0.1,-0.1,1.0
2022-10-15,02:10:32:635,147.3,-0.2,0.1,1.0
2022-10-15,02:10:32:731,148.3,0.0,-0.0,1.0
2022-10-15,02:10:32:825,147.3,-0.1,-0.0,1.0
2022-10-15,02:10:32:919,147.4,-0.0,-0.0,1.0
2022-10-15,02:10:33:014,148.1,-0.0,0.0,1.0
2022-10-15,02:10:33:108,148.8,-0.1,0.0,1.0
2022-10-15,02:10:33:202,147.9,0.0,-0.0,1.0
2022-10-15,02:10:33:297,147.2,-0.1,0.0,1.0
2022-10-15,02:10:33:389,148.5,0.0,-0.0,1.0
2022-10-15,02:10:33:485,147.9,-0.0,0.0,1.0
2022-10-15,02:10:33:579,147.9,-0.0,-0.0,1.0
2022-10-15,02:10:33:673,148.8,-0.0,-0.0,1.0
2022-10-15,02:10:33:767,147.9,-0.0,0.0,1.0
