date,time,weight[g],accX,accY,accZ
2022-10-14,04:30:41:692,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:41:790,104.9,-0.0,-0.0,1.0
2022-10-14,04:30:41:853,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:41:924,104.9,-0.0,0.0,1.0
2022-10-14,04:30:41:986,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:42:044,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:42:106,104.9,-0.0,0.0,1.0
2022-10-14,04:30:42:167,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:42:239,105.1,-0.0,0.0,1.0
2022-10-14,04:30:42:311,105.1,-0.0,-0.0,1.0
2022-10-14,04:30:42:370,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:42:428,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:42:500,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:42:584,105.0,-0.0,-0.0,1.0
2022-10-14,04:30:42:644,105.1,-0.0,-0.0,1.0
2022-10-14,04:30:42:718,105.1,-0.0,0.0,1.0
2022-10-14,04:30:42:791,105.1,-0.0,-0.0,1.0
2022-10-14,04:30:42:849,105.9,-0.1,0.1,1.0
2022-10-14,04:30:42:919,111.2,-0.1,0.0,1.0
2022-10-14,04:30:42:980,119.0,0.0,-0.0,1.0
2022-10-14,04:30:43:067,105.4,-0.1,0.0,1.0
2022-10-14,04:30:43:139,1.4,-0.1,-0.0,1.0
2022-10-14,04:30:43:198,-181.4,-0.2,0.0,1.0
2022-10-14,04:30:43:257,-291.2,-0.1,0.1,1.1
2022-10-14,04:30:43:367,-297.2,-0.1,0.0,1.0
2022-10-14,04:30:43:425,-297.2,-0.1,0.0,1.1
2022-10-14,04:30:43:484,-297.3,-0.1,-0.0,1.0
2022-10-14,04:30:43:544,-297.5,0.0,-0.0,1.0
2022-10-14,04:30:43:607,-297.4,-0.0,-0.1,1.0
2022-10-14,04:30:43:663,-297.4,0.1,-0.0,1.0
2022-10-14,04:30:43:723,-297.4,0.2,-0.0,1.0
2022-10-14,04:30:43:786,-297.3,0.1,-0.1,0.9
2022-10-14,04:30:43:859,-297.4,0.2,-0.1,0.9
2022-10-14,04:30:43:917,-297.5,0.2,-0.1,0.9
2022-10-14,04:30:43:989,-297.5,0.2,-0.0,1.0
2022-10-14,04:30:44:048,-297.5,0.2,-0.0,1.0
2022-10-14,04:30:44:109,-297.3,0.3,-0.1,1.0
2022-10-14,04:30:44:169,-297.5,0.3,-0.1,0.9
2022-10-14,04:30:44:238,-297.4,0.3,-0.1,0.9
2022-10-14,04:30:44:299,-297.3,0.4,-0.1,0.9
2022-10-14,04:30:44:360,-297.5,0.4,-0.1,0.9
2022-10-14,04:30:44:420,-297.5,0.5,-0.1,0.9
2022-10-14,04:30:44:480,-297.5,0.5,-0.1,0.9
2022-10-14,04:30:44:551,-297.5,0.4,-0.1,0.9
2022-10-14,04:30:44:611,-297.5,0.5,-0.1,0.9
2022-10-14,04:30:44:673,-297.5,0.6,-0.1,0.8
2022-10-14,04:30:44:731,-297.5,0.6,-0.1,0.8
2022-10-14,04:30:44:790,-297.3,0.7,-0.1,0.8
2022-10-14,04:30:44:854,-297.4,0.6,-0.1,0.8
2022-10-14,04:30:44:911,-297.4,0.8,-0.1,0.7
2022-10-14,04:30:44:974,-297.4,0.7,-0.2,0.7
2022-10-14,04:30:45:031,-297.4,0.8,-0.2,0.6
2022-10-14,04:30:45:093,-297.5,0.8,-0.2,0.6
2022-10-14,04:30:45:155,-297.5,0.8,-0.2,0.5
2022-10-14,04:30:45:211,-297.4,0.8,-0.2,0.5
2022-10-14,04:30:45:274,-297.5,0.9,-0.2,0.4
2022-10-14,04:30:45:332,-297.5,0.9,-0.2,0.4
2022-10-14,04:30:45:408,-297.4,0.9,-0.3,0.4
2022-10-14,04:30:45:465,-297.5,1.0,-0.2,0.4
2022-10-14,04:30:45:525,-297.4,0.9,-0.3,0.3
2022-10-14,04:30:45:586,-297.4,0.9,-0.3,0.3
2022-10-14,04:30:45:644,-297.5,1.0,-0.3,0.2
2022-10-14,04:30:45:715,-297.5,1.0,-0.3,0.2
2022-10-14,04:30:45:777,-297.5,0.9,-0.3,0.2
2022-10-14,04:30:45:835,-297.4,0.9,-0.2,0.2
2022-10-14,04:30:45:909,-297.6,1.0,-0.3,0.2
2022-10-14,04:30:45:966,-297.4,1.0,-0.3,0.2
2022-10-14,04:30:46:030,-297.3,1.0,-0.3,0.2
2022-10-14,04:30:46:091,-297.5,1.0,-0.3,0.1
2022-10-14,04:30:46:162,-297.5,1.0,-0.2,0.2
2022-10-14,04:30:46:232,-297.3,1.0,-0.3,0.1
2022-10-14,04:30:46:290,-297.5,1.0,-0.3,0.1
2022-10-14,04:30:46:353,-297.5,1.0,-0.3,0.2
2022-10-14,04:30:46:411,-297.4,1.0,-0.3,0.2
2022-10-14,04:30:46:478,-297.4,0.9,-0.2,0.3
2022-10-14,04:30:46:533,-297.5,0.9,-0.2,0.3
2022-10-14,04:30:46:591,-297.4,0.9,-0.2,0.3
2022-10-14,04:30:46:651,-297.4,0.9,-0.3,0.4
2022-10-14,04:30:46:710,-297.5,0.9,-0.2,0.4
2022-10-14,04:30:46:773,-297.4,0.9,-0.2,0.4
2022-10-14,04:30:46:831,-297.5,0.8,-0.1,0.5
2022-10-14,04:30:46:893,-297.4,1.0,-0.1,0.5
2022-10-14,04:30:46:950,-297.5,0.9,-0.1,0.5
2022-10-14,04:30:47:011,-297.4,0.9,-0.1,0.6
2022-10-14,04:30:47:084,-297.6,0.6,-0.2,0.7
2022-10-14,04:30:47:143,-297.4,0.5,-0.2,0.7
2022-10-14,04:30:47:228,-297.4,0.3,-0.2,0.8
2022-10-14,04:30:47:291,-297.4,0.3,-0.2,0.9
2022-10-14,04:30:47:346,-297.3,0.3,-0.2,0.8
2022-10-14,04:30:47:408,-297.5,0.2,-0.1,0.9
2022-10-14,04:30:47:468,-297.4,0.0,-0.2,0.9
2022-10-14,04:30:47:544,-297.6,-0.0,-0.1,1.0
2022-10-14,04:30:47:599,-297.5,-0.1,-0.1,1.1
2022-10-14,04:30:47:675,-297.5,0.0,-0.1,1.1
2022-10-14,04:30:47:729,-297.6,0.0,-0.1,1.0
2022-10-14,04:30:47:791,-297.4,-0.1,-0.0,1.0
2022-10-14,04:30:47:853,-297.5,-0.0,-0.0,1.0
2022-10-14,04:30:47:911,-297.4,0.0,-0.1,1.0
2022-10-14,04:30:47:974,-297.5,-0.0,-0.0,1.1
2022-10-14,04:30:48:031,-297.4,-0.0,-0.0,1.0
2022-10-14,04:30:48:089,-297.3,-0.1,-0.0,1.1
2022-10-14,04:30:48:151,-297.3,-0.1,-0.0,1.0
2022-10-14,04:30:48:209,-278.0,-0.1,0.1,0.9
2022-10-14,04:30:48:305,-217.8,-0.0,0.0,0.9
2022-10-14,04:30:48:366,-214.8,0.2,0.1,1.0
2022-10-14,04:30:48:425,-28.9,-0.3,0.0,1.0
